text,title,sentiment
"Your daily dose of #Covid sanity. 

Tagging to try and reached those deep under the spell of the propagandists. 

#COVIDIOTS #COVIDisAirborne #GetBoosted

 https://t.co/j6WrPpQYpZ",O,L
This new variant of covid sounds like a lot of trouble for the people who refuse to follow the science…. #covidvariant #OmicronVariant #GetVaccinatedNow #COVID #Covid_19 #COVIDIOTS #COVID19 😷👏🧼💉,V,L
@JamesCleverly Not wearing a mask 😷 has consequences! Numerous images not wearing a mask. #Covid is rife in the @Conservatives. Seems they do not have #CommonSense.,M,N
"""As Omicron Variant Circles the Globe, African Nations Face Blame and Bans"""" ... Neoskeptics framework for #covid ... UPDATED Sunday 11/28/21 ... #breakthroughs #masks #vaccines #mandates #pandemic ==&gt; https://t.co/tYnVrkmEt5 https://t.co/u4pnA3YxCM",V,N
Omicron Variant: South Africa's president urges lifting of travel ban against his country and neighbours #SouthAfrica #Omicron #OmicronVariant #Coronavirus #COVID #COVID19 #COVID_19 https://t.co/5q1ianLOom,T,L
RT @UN_SPExperts: 🇨🇳 #China: UN experts call for the immediate release on humanitarian grounds of journalist and woman human rights defende…,O,L
"RT @jayghost71: #Australia Aussie MP Julian Hill on legislation for the shutdown of parliament, is the Australian government running scared…",O,L
"WTAF! Patent just been granted which people need to see 👀

#freedom #patent #covid #vaccine #Omicron https://t.co/3EIU7DrZ6e",O,L
7 Day Covid Deaths per 1K Population by County For NC   2021-11-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #globalhealth https://t.co/b45l6OHcI8,C,L
The latest Coaching Psychology Today! https://t.co/t4JuTPG8kL Thanks to @MHResearchUniSA @InstituteHPE @weatherindia #veterantrees #covid,O,L
"RT @OsmiCovidBot: #COVID Update 922:
• Tests: 443512 (+693) 
• Cases: 70136 (+456) 
• Active: 10477 (+135) 
• Deaths: 2115 (+25) 
• Recover…",C,L
RT @InsideCroydon: Anti-vax conspiracy theories are covid’s ticking time bomb #Croydon #covid ⁦@BBCLondonNews⁩ ⁦@itvlondon⁩ ⁦@standardnews⁩…,N,N
"@inthefights @EmilyMaiden So you want to be governed harder do you with your ""rules""? I had covid in sept and it was nothing compared to the flu. The only people that covid hits hard are obese, diabetic and elderly. The last 2 need to be protected as for the obese lose some dam weight. #COVID #Omicron",I,P
"RT @charlesadler: With the new variant and the growing consensus that #Covid is with us for a long time, does anyone still crave news about…",V,L
RT @the_hindu: The #SupremeCourt wondered why only a few of those who lost their loved ones to #COVID have come so far to claim the ₹50000…,O,L
.@POTUS @BorisJohnson @emmanuelmacron @palazzo_chigi @EUCouncil @RegSprecher @JPN_PMO @JustinTrudeau the 🌍 needs #COVID vaccine access now. Step up to ensure #VaccineJustice for all by sharing all promised doses through COVAX by the end of 2021. https://t.co/QcFQcse964,N,L
RT @demIN240: @tmprowell @strickland_carl @nytimes @Aiims1742 @HPB_Txp_Surg @Bob_Wachter @EricTopol @PGeorgeMD @JoshFessel @VApccm @ErinSan…,O,L
"@PoliticsForAlI Surgeons wear masks in theatre to help stop infection passing to the patient. Never heard anyone, ever, question this. They wear them for a reason. Grow up and mask up you #COVIDIOTS @GMB @KayBurley @piersmorgan @SkyNews #COVID19 #COVID #covidvariant",M,L
"RT @britpestcontrol: COVID UPDATE: New temporary measures to come into force, such as new isolating rules and mask-wearing mandate 😷 We've…",M,L
I'm so tired of this pandemic. #COVID #Omicron,V,N
"Covid cases in Victoria spike to 1,313 with four more deaths – as state’s vaccine rate soars   #englishheadline #Covid #cases #Victoria #spike #deaths #states #vaccine #rate #soars https://t.co/JqkEqvgeBS",C,N
@samanthamaiden @RobertArnol @newscomauHQ The never ending arbitrary control measures for another scariant. The gift that keeps on giving to totalitarian dictatorships.#Covid,V,L
"🌳 COVID MEMORIAL TREES 🌳
@HighPeakBC have now planted 13 oak trees across our Borough as promised. This week a series of short public dedication services will take place. 
Glossopdale events below. 
ALL WELCOME. Please share.
#Glossop #Covid #Memorial #Tree #Community https://t.co/AHLRFeiGJO",O,L
"RT @AEIeducation: We cannot ask #parents to keep up their kids’ #COVID mitigation efforts indefinitely without an end in sight, writes @Joh…",O,L
RT @ahluv2: @POTUS Congress Just Played a Video of #Biden saying he didnt trust the FDA on the vaccine &amp; said who would get a shot that was…,N,N
RT @SileNicChormaic: This has gone beyond a joke.  How can I be an educator if I have no students to educate? #Japan #Omicron #COVID #Trave…,O,N
RT @blllabong: @PoliticsJOE_UK @DrRosena Two flights arrived into the Netherlands from South Africa ALL passengers had to Queue and take a…,T,N
7 Day Covid Deaths per 1K Population by County For NY   2021-11-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #globalhealth https://t.co/tz5wkKbVBT,C,L
"@piersmorgan Dogs must have their shots to hang out with other dogs in a park. What is wrong with everyone? Covid almost killed me twice. I was in a panic, bargaining with God to breathe and these anti vaxers are risking lives. #Covid",N,N
"All while thousands continue to stream across our southern border every day. 

Anyone still complying w/this #COVID scam is just plain hopelessly gullible. 
#DoNotComply #Omicron 
https://t.co/j0FyZm9ps9",I,N
"RT @matikolb: Hallo #Brusselsbubble, you can easily book your booster shots appointments via Bruvax. I can confirm: it works smoothly (5 mi…",N,L
Please @GeneveAeroport is it possible to arrive in your airport with @easyJet and transit directly to France? We hope to fly in and meet friends who will pick us up in France. Maybe we can take a taxi? #taxi #covid #skiing #FerneyVoltaire,T,L
Added the $MRK dip today with the FDA meeting tomorrow. I believe we get the approval tomorrow. I’m very excited about this and would be huge for the fight against Covid! #mrk #fda #eua #covid #approval,O,L
"RT @picphysicians: Did you know that the flu vaccine fails to prevent the flu about 65% of the time?

Should your family get the #fluvaccin…",N,L
"Thoughts of @MikhailBakuninS #revolutionary #anarchist applied to the dilemmas of the 
anti #vaccination lobby.....
Choose carefully who you listen to.
Medical experts are not the same as the State or #politicians. https://t.co/DtKotVfJmZ",O,L
"🇬🇧#UK #USA #EU 

#Breaking 

11/29/2021 UK PM #Johnson Joint Committee #Vaccination #JCV by higher transmissibility+less effectiveness of #vaccines with #Omicron (variant of concern by #WHO):

💉Expand #vaccines #Covid19 for all adults+second doses to #children aged between 12-15 https://t.co/qWQ4YoZ7v2",N,N
"Need help on how to increase #vaccination rates at your pharmacy? Watch the EQUIPP® video “Immunization Measures Explained” for a few tips for you and your #pharmacy staff. #immunizations 
https://t.co/SQl9y0eUxW https://t.co/Fu9NGJuDKk",N,L
"@VP Yes, we have plans and we will take on the variant. Americans are strong to the task. #vaccination",V,P
RT @observerug: #COVID19: Unvaccinated won't be allowed in Kampala city next year - minister. Kabuye Kyofatogabye says although the deviant…,T,L
"RT @DailyNewsSA: Our front page on November 30, 2021 #SAHRCJulyUnrestHearings #Vaccine #Vaccination #DOH #OmicronVariant #Omicron #Matric20…",N,L
"Even with new vaccinations for children, there are three basic things to do:

#respirators (N95, FFP2 or similar masks, well fitted)
#ventilation 
#vaccination

Because #COVIDisAirborn https://t.co/8E3FcVDnXi",N,L
"RT @mla_sudhakar: 4️⃣5️⃣ lakh people are overdue for second dose in Karnataka but they are not coming forward!

One dose doesn’t protect yo…",N,L
"""My Heart Will Not Go On""
#CelineDion 
#vaccination #εμβολια #εμβολιο #εμβολιασμος #εμβολιασμοι #vaccinated https://t.co/I9tXKtkpvc",O,L
Imperfect Vaccination Can Enhance the Transmission of Highly Virulent Pathogens. This used to be textbook knowledge before #Coronavirus #Pandemic and highjacking of #Science by politics! https://t.co/CelbfEMTZQ #covid19 #coronavirus #pandemic #vaccine #vaccination https://t.co/SZX0Bqc7JX,N,L
"Did you know that the flu vaccine fails to prevent the flu about 65% of the time?

Should your family get the #fluvaccine? https://t.co/mOw9s0kFjH

#Flu #Physicians4InformedConsent #Vaccines #Vaccination #InformedConsent #1stDoNoHarm #PICPhysicians #Science #Statistics https://t.co/CE5zqGikM9",N,L
"If we need 85% for herd immunity,
this place is below that:
🇸🇻 EL SALVADOR
62.04% fully vaccinated
as of 23-11-21

Take action: https://t.co/byqvJdADRl

#vaccination #VaxToTheMax #vaccinated #geimpft #ImpfenSchuetzt #impfmich",O,L
"It's the topic of much conversation - whether or not employers mandate COVID-19 vaccinations for their workforce. For those engaged in the debate, check out some helpful stats from @Gallup that can aid in the decision-making process. https://t.co/5pldXPYYwH #vaccination #covid19",N,L
#Boosted in Bandit Country with Fat Bottomed Girls playing in the background #Queen #COVID19 #Corona #vaccinated #vaccination #StHelens #totalywickedstadium https://t.co/VYlzQggexW,O,L
"RT @WackAndre: Interestingly, contrary to expectations, more cases of #cancer after #vaccination with mRNA vaccines (Moderna, Pfizer/Bionte…",I,L
"#vaccination @CyrilRamaphosa 
Here's a plan on getting people to vaccinate 🤣😂😂😂 https://t.co/4Nrl9dVg3F",N,L
"When you have state representatives coming out &amp; saying that #Biden urging vaccinations is not about the health of Americans but it's really about control, that's scary. (Tweet 1 of 2)
#JoeBiden
#SleepyJoe
#COVID
#COVID19
#CV19
#Vaccination
#Vaccinations
#Control
#America
#USA",N,L
"RT @VibeMediaNews: HEALTH: 12-15 year olds are going to be offered their Covid-19 vaccination!

Click the link below to find out more......…",N,P
"RT @_mike_drop_: Vaccinated people are scared to be around unvaccinated people. 

Think about that for a moment.

#WakeUp #Variant #COVID19…",N,L
…have you had yours? #vaccination #booster2021 #boostedtoprotect https://t.co/KnQk9tYmqr,N,L
"A friendly reminder heading into the holiday season: GET VAXED! Flu and COVID! I’m looking at you #Aylmer…
#doublevax #flushot #COVID19 #Omricon #vaccine #vaccination",N,L
RT @BerenzweigLaw: #Vaccination rules continue to dominate the discourse in the #workplace. Read more in the latest @VALW article as our #E…,N,L
RT @DrNancyFreeman: @Hanigsberg Why have 1 when there is freezer space for 2?  #ChapmansIceCream #vaccination https://t.co/8cUdbX1nYW,O,L
"RT @roger94570980: Tyranny is trying to establish a permanent foothold by means of the Covidscamdemic!
#FreedomOfSpeech 
#NoMore 
#NoVaccin…",O,L
"75.4% of all Albany County residents have received at least the first dose of the #COVID19 #vaccine, and 67.6% have been fully #vaccinated. The first dose #vaccination rate for the county’s 18+ population is 84.8%. https://t.co/aDueqyEjJX",N,P
"The data so far:
OMICRON
#omicron #covid #vaccination https://t.co/rGNHxvY9so",V,L
"Anyone else notice that the ""Omicron"" variant seems
concentrated on countries that have a VERY HIGH
#Vaccination, #Lockdown, &amp; #Control Status ?

Those Sp1ke Proteins are a bitch. #Vaxxers walking
around shedding Spikers like PIG PEN from Peanuts sheds his dirt when he moves. https://t.co/Wd4m0P1fy0",V,L
"""But we have left a distance between us"". Sadly one side effect of #covid19 or #vaccination is not an improvement in intelligence #COVIDIOTS #Covid19UK https://t.co/XfXdnlwgnu",N,N
"Tyranny is trying to establish a permanent foothold by means of the Covidscamdemic!
#FreedomOfSpeech 
#NoMore 
#NoVaccine_NoPandemic 
#NoMoreLockdowns 
#Vaccination 
#NoVaccineMandates https://t.co/fV15LgwNTL",I,N
@DrPaulOffit Minnesota Dept of Health data during October does show continued strong protection against hospitalization but less so against any infection with #CovidVaccine. Solution to better protection = boosting after &gt;6mo from initial #vaccination. https://t.co/1oxvmeVPN1 https://t.co/bUFEDLNYYI,O,L
"WHITE HOUSE SAYS NOTHING HAS CHANGED IN OUR DEADLINE FOR REQUIRED VACCINATIONS OF FEDERAL WORKERS
#XGlobalMarekts #WhiteHouse #vaccination",N,L
RT @pankajbajp16: Amid fears of th spread of new Covid strain Omicron across th globe only 31.2% Indians r fully vaccinated.The govt’s targ…,V,N
Omicron Variant B.1.1.529 has spike proteins - the S1-2 portions are &gt;1200 amino acids. Vax antibodies are to the S1-S2 aa's of the spike protein. So no complete Vax escape. We knew it could happen if so many avoid vaccination. #JJ #Pfizer #Moderna #Vaccination #BoosterShots,O,L
RT @picardonhealth: Toronto's Scotiabank Arena to host mass #COVID19 #vaccination clinic for kids Dec. 12. City trying to get as many of th…,O,L
"#ICYMI: Season 1, Episode 1

In March 2020, Dr. David Kelvin shared his #COVID19 #research with us and provided insight on how we can better prepare for future pandemics.

Listen here: https://t.co/gYV2oUrwVR

@DalhousieU @DalHealth #vaccination #preparation #immunity #pathology https://t.co/GcauX7CVqn",O,P
"#Vaccination rules continue to dominate the discourse in the #workplace. Read more in the latest @VALW article as our #EmploymentLaw head Declan Leonard (@RealWorldLawyer) provides insight on how #employers should be responding, and what to look for next https://t.co/4RuS6iifL7",N,L
COVID’s ‘not done with us’: Nations rush to contain omicron https://t.co/HVIZUMjvpu #OmicronVariant #Omicron #COVIDIOTS #COVID19 #covidvariant #Covid #COVIDIOT #Covid19UK #coronavirus #corona #CoronavirusUpdates #vaccination #vaccinated #yyz #yyc #yeg #yvr,V,N
"RT @DailyNewsSA: Stories to look out for in our publication on November 30, 2021 #SAHRCJulyUnrestHearings #Vaccine #Vaccination #DOH #Omicr…",O,L
